,race,recidivate-within-two-years,sex:Male,sex:Female,age:18-20,age:21-22,age:23-25,age:26-45,age:>45,juvenile-felonies:=0,juvenile-felonies:>0,juvenile-misdemeanors:=0,juvenile-misdemeanors:>0,juvenile-crimes:=0,juvenile-crimes:>0,priors:=0,priors:=1,priors:2-3,priors:>3,current-charge-degree:Felony,current-charge-degree:Misdemeanor
4889,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
4890,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4891,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
4892,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4893,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
4894,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
4895,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4896,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
4897,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
4898,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
4899,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4900,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4901,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4902,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
4903,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
4904,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
4905,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
4906,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4907,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4908,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4909,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4910,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4911,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
4912,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4913,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4914,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
4915,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
4916,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
4917,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4918,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
4919,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4920,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4921,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4922,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4923,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4924,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4925,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
4926,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
4927,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4928,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
4929,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
4930,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4931,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4932,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
4933,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4934,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
4935,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
4936,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
4937,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
4938,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4939,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4940,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
4941,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
4942,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4943,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4944,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4945,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4946,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
4947,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4948,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
4949,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
4950,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4951,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
4952,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4953,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4954,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
4955,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
4956,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4957,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
4958,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
4959,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
4960,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4961,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
4962,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
4963,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4964,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4965,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
4966,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4967,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
4968,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4969,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4970,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
4971,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4972,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
4973,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4974,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
4975,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4976,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4977,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4978,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4979,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4980,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4981,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4982,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4983,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4984,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
4985,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4986,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
4987,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4988,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4989,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4990,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
4991,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4992,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
4993,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
4994,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
4995,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
4996,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
4997,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
4998,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4999,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5000,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5001,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5002,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5003,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
5004,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5005,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5006,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5007,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5008,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5009,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5010,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
5011,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5012,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5013,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5014,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5015,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5016,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5017,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5018,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5019,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5020,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5021,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5022,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5023,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5024,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5025,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5026,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5027,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5028,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5029,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5030,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5031,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5032,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5033,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5034,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5035,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5036,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5037,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5038,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5039,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5040,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
5041,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5042,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
5043,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5044,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5045,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5046,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5047,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5048,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5049,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5050,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5051,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5052,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
5053,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5054,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5055,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5056,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5057,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5058,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5059,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5060,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5061,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5062,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5063,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
5064,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5065,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5066,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
5067,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5068,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5069,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5070,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5071,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5072,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5073,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5074,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5075,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5076,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5077,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5078,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5079,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5080,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5081,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5082,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
5083,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5084,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5085,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5086,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5087,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5088,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5089,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5090,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5091,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5092,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5093,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5094,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5095,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5096,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5097,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5098,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
5099,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5100,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5101,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
5102,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5103,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5104,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5105,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
5106,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5107,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5108,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5109,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5110,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5111,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5112,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5113,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5114,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5115,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5116,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5117,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5118,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5119,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
5120,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
5121,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
5122,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5123,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5124,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5125,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5126,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5127,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5128,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5129,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5130,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5131,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
5132,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5133,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5134,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5135,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5136,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5137,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5138,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5139,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5140,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5141,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5142,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
5143,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5144,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5145,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5146,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5147,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5148,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5149,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5150,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5151,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5152,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5153,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5154,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5155,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5156,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5157,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5158,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
5159,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
5160,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5161,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5162,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5163,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5164,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5165,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5166,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
5167,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5168,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5169,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
5170,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5171,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5172,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5173,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5174,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5175,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5176,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5177,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5178,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5179,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5180,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
5181,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5182,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5183,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5184,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5185,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5186,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5187,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5188,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5189,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5190,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5191,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5192,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5193,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5194,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
